catalog_id,manta_id,q_photo_id,ref_photo_id,q_path,ref_path,cos_ref
175,144,166,6317,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/166/166.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6317/6317.jpg,0.35150575637817383
284,503,639,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/639/639.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.35132279992103577
92,760,969,6061,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/969/969.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6061/6061.jpg,0.3502858281135559
176,290,339,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/339/339.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.35027745366096497
241,929,1219,6390,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1219/1219.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6390/6390.jpg,0.34982359409332275
148,744,952,6047,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/952/952.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6047/6047.jpg,0.34943392872810364
256,350,407,6077,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/407/407.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6077/6077.jpg,0.34933796525001526
240,896,1169,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1169/1169.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.3489304780960083
233,124,141,6254,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/141/141.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6254/6254.jpg,0.3482859134674072
12,950,1255,6116,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1255/1255.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6116/6116.jpg,0.34793490171432495
255,612,784,6372,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/784/784.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6372/6372.jpg,0.3476713299751282
137,396,462,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/462/462.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3473362326622009
19,806,1015,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1015/1015.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.34724724292755127
264,515,636,6231,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/636/636.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6231/6231.jpg,0.34669065475463867
137,552,696,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/696/696.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.34662145376205444
28,430,508,6006,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/508/508.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6006/6006.jpg,0.34661155939102173
22,296,345,6084,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/345/345.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6084/6084.jpg,0.34617650508880615
235,422,499,6230,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/499/499.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6230/6230.jpg,0.3459884226322174
156,813,1026,6145,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1026/1026.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6145/6145.jpg,0.34583795070648193
137,675,870,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/870/870.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3453407883644104
186,663,854,6196,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/854/854.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6196/6196.jpg,0.3451826572418213
282,32,31,6360,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/31/31.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6360/6360.jpg,0.34514814615249634
176,867,1110,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1110/1110.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.3445671796798706
106,118,135,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/135/135.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.34370601177215576
116,523,646,6263,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/646/646.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6263/6263.jpg,0.3436012268066406
260,413,485,6410,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/485/485.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6410/6410.jpg,0.34324127435684204
114,819,1034,6096,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1034/1034.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6096/6096.jpg,0.34321993589401245
137,765,974,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/974/974.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3432198464870453
171,525,648,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/648/648.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.34320202469825745
256,293,342,6077,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/342/342.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6077/6077.jpg,0.3424362540245056
75,577,734,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/734/734.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.342277467250824
19,480,586,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/586/586.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.34131428599357605
211,901,1179,6009,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1179/1179.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6009/6009.jpg,0.34121108055114746
28,979,1314,6006,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1314/1314.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6006/6006.jpg,0.34107109904289246
204,59,60,6272,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/60/60.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6272/6272.jpg,0.34083113074302673
191,721,929,6163,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/929/929.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6163/6163.jpg,0.3407052159309387
124,307,356,6064,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/356/356.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6064/6064.jpg,0.3393104076385498
176,91,100,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/100/100.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.3390679955482483
245,270,315,6186,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/315/315.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6186/6186.jpg,0.3384231626987457
231,7,11,6258,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/11/11.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6258/6258.jpg,0.33837664127349854
105,873,1122,6017,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1122/1122.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6017/6017.jpg,0.3381071984767914
113,935,1227,6083,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1227/1227.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6083/6083.jpg,0.3371419906616211
106,140,161,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/161/161.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.3370738625526428
129,363,422,6330,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/422/422.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6330/6330.jpg,0.3368380069732666
172,821,1036,6065,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1036/1036.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6065/6065.jpg,0.3364018201828003
284,817,1032,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1032/1032.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.3355315923690796
137,334,388,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/388/388.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.33497172594070435
74,342,396,6056,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/396/396.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6056/6056.jpg,0.3346083164215088
106,475,580,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/580/580.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.3338348865509033
42,668,863,6091,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/863/863.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6091/6091.jpg,0.33296895027160645
173,662,853,6032,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/853/853.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6032/6032.jpg,0.3323020935058594
106,731,938,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/938/938.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.33203089237213135
246,315,366,6126,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/366/366.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6126/6126.jpg,0.3311457335948944
213,924,1212,6393,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1212/1212.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6393/6393.jpg,0.3307860493659973
244,236,276,6129,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/276/276.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6129/6129.jpg,0.3303931951522827
116,176,203,6263,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/203/203.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6263/6263.jpg,0.3303334414958954
144,627,800,6251,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/800/800.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6251/6251.jpg,0.3302941918373108
106,741,949,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/949/949.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.3300813138484955
1,21,20,6128,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/20/20.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6128/6128.jpg,0.3299999237060547
217,856,1087,6359,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1087/1087.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6359/6359.jpg,0.32955673336982727
19,594,761,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/761/761.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.32932645082473755
131,376,440,6181,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/440/440.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6181/6181.jpg,0.32926154136657715
248,195,222,6342,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/222/222.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6342/6342.jpg,0.3274902403354645
106,218,254,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/254/254.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.3274693489074707
19,560,709,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/709/709.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.3267987370491028
110,385,451,6396,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/451/451.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6396/6396.jpg,0.32662394642829895
137,742,950,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/950/950.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3264859914779663
256,613,785,6077,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/785/785.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6077/6077.jpg,0.3256499171257019
286,546,689,6361,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/689/689.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6361/6361.jpg,0.32494139671325684
144,794,1002,6251,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1002/1002.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6251/6251.jpg,0.32485494017601013
252,557,703,6319,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/703/703.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6319/6319.jpg,0.32481279969215393
116,429,504,6263,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/504/504.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6263/6263.jpg,0.3239027261734009
284,930,1220,6049,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1220/1220.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6049/6049.jpg,0.3234981894493103
132,541,674,6071,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/674/674.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6071/6071.jpg,0.3227781057357788
106,649,839,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/839/839.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.322714239358902
277,833,1051,6300,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1051/1051.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6300/6300.jpg,0.3220610022544861
240,88,96,6141,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/96/96.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6141/6141.jpg,0.3217502534389496
137,793,1001,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1001/1001.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.32101157307624817
113,623,796,6083,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/796/796.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6083/6083.jpg,0.32092952728271484
154,697,905,6401,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/905/905.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6401/6401.jpg,0.32009708881378174
26,561,710,6366,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/710/710.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6366/6366.jpg,0.31953972578048706
60,548,692,6053,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/692/692.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6053/6053.jpg,0.3191920220851898
173,583,745,6032,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/745/745.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6032/6032.jpg,0.3190365135669708
241,349,403,6390,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/403/403.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6390/6390.jpg,0.31817471981048584
269,988,1342,6285,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1342/1342.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6285/6285.jpg,0.31803441047668457
60,836,1057,6053,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1057/1057.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6053/6053.jpg,0.317528635263443
137,947,1248,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1248/1248.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.31696417927742004
177,536,678,6158,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/678/678.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6158/6158.jpg,0.3167872428894043
137,86,92,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/92/92.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3164912760257721
176,936,1228,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1228/1228.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.31510019302368164
129,971,1294,6330,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1294/1294.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6330/6330.jpg,0.31456032395362854
137,102,111,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/111/111.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.3143836259841919
100,2,2,6033,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/2/2.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6033/6033.jpg,0.3138003349304199
282,178,205,6360,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/205/205.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6360/6360.jpg,0.3136795163154602
4,737,944,6001,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/944/944.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6001/6001.jpg,0.31256890296936035
154,703,904,6401,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/904/904.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6401/6401.jpg,0.31187939643859863
173,894,1164,6032,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1164/1164.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6032/6032.jpg,0.31174278259277344
118,494,605,6367,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/605/605.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6367/6367.jpg,0.31152576208114624
75,835,1056,6252,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1056/1056.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6252/6252.jpg,0.30995646119117737
19,226,263,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/263/263.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.3091626763343811
124,465,567,6064,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/567/567.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6064/6064.jpg,0.30885881185531616
171,966,1282,6069,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1282/1282.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6069/6069.jpg,0.3082534968852997
19,659,847,6030,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/847/847.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6030/6030.jpg,0.30717775225639343
214,311,361,6198,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/361/361.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6198/6198.jpg,0.3068424463272095
106,129,147,6339,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/147/147.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6339/6339.jpg,0.30639970302581787
176,1000,1361,6276,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1361/1361.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6276/6276.jpg,0.3055133819580078
6,105,119,6114,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/119/119.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6114/6114.jpg,0.3054998219013214
18,952,1258,6132,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1258/1258.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6132/6132.jpg,0.30440399050712585
173,642,820,6032,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/820/820.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6032/6032.jpg,0.3021370768547058
277,247,290,6300,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/290/290.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6300/6300.jpg,0.3008991777896881
24,851,1081,6074,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1081/1081.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6074/6074.jpg,0.30007222294807434
137,906,1188,6073,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1188/1188.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6073/6073.jpg,0.29949551820755005
266,559,707,6316,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/707/707.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6316/6316.jpg,0.2987242341041565
113,946,1247,6083,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/1247/1247.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6083/6083.jpg,0.2980830669403076
148,676,873,6047,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/873/873.jpg,https://apweteosdbgsolmvcmhn.supabase.co/storage/v1/object/public/manta-images/photos/6047/6047.jpg,0.2966412901878357
