pk_sighting_id,sighting_date,island,region,sitelocation,lat,lon,source_flag
13,7/17/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
14,7/24/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
15,7/25/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
16,7/27/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
17,7/30/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
18,8/4/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
19,8/6/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
20,8/7/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
21,8/10/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
22,8/13/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
23,8/20/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
24,8/25/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
25,8/26/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
26,8/29/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
27,8/30/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
28,9/11/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
29,9/20/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
30,9/21/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
31,9/22/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
32,9/23/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
33,12/3/05,Maui,West Maui,Olowalu,20.79149,-156.58545,original
34,1/31/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
35,3/5/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
36,4/10/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
37,4/24/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
38,5/5/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
39,5/17/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
40,5/20/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
41,6/18/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
42,6/27/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
43,6/28/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
44,6/29/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
45,7/5/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
46,7/6/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
47,7/17/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
48,7/19/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
49,7/24/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
50,9/14/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
51,9/15/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
52,9/26/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
53,9/27/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
54,9/28/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
55,10/11/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
56,11/16/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
57,11/17/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
58,11/18/06,Maui,West Maui,Olowalu,20.79149,-156.58545,original
59,3/3/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
60,4/3/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
61,4/14/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
62,6/21/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
63,7/11/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
64,7/13/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
65,7/18/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
66,7/19/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
67,7/24/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
68,7/25/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
69,9/7/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
70,9/9/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
71,9/9/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
72,9/11/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
73,9/11/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
74,9/14/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
75,9/14/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
76,9/17/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
77,9/18/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
78,9/18/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
79,9/20/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
80,9/20/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
81,9/22/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
82,9/22/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
83,9/24/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
84,10/15/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
85,10/15/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
86,10/15/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
87,10/17/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
88,10/17/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
89,10/18/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
90,10/18/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
91,10/19/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
92,10/22/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
93,10/22/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
94,10/24/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
95,10/24/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
96,10/29/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
97,10/30/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
98,10/31/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
99,10/31/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
100,11/2/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
101,11/8/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
102,11/8/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
103,11/12/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
104,11/12/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
105,11/17/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
106,11/19/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
107,11/19/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
108,11/26/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
109,11/27/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
110,11/27/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
111,12/19/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
112,12/20/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
113,12/20/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
114,12/23/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
115,12/23/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
116,12/27/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
117,12/29/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
118,12/30/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
119,12/30/07,Maui,West Maui,Olowalu,20.79149,-156.58545,original
128,1/8/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
129,1/17/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
130,1/18/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
131,1/19/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
132,1/19/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
133,1/19/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
127,1/24/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
120,1/27/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
121,1/27/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
122,1/31/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
123,2/4/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
124,2/4/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
125,2/6/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
126,2/6/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
148,2/22/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
149,2/27/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
150,2/28/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
151,2/29/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
134,4/8/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
135,4/9/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
136,4/10/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
137,4/14/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
138,4/16/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
139,4/21/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
140,4/22/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
141,4/23/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
142,4/24/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
143,4/26/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
144,4/28/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
145,5/6/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
146,5/8/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
147,5/9/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
152,5/13/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
153,5/15/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
154,5/18/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
155,5/19/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
156,5/20/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
157,5/21/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
158,5/28/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
159,5/30/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
160,5/31/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
161,6/1/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
162,6/3/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
163,6/4/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
164,6/11/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
165,6/12/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
166,6/16/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
167,6/24/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
168,6/26/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
169,6/27/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
170,6/28/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
171,6/29/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
172,6/30/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
173,7/2/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
174,7/7/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
175,7/9/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
176,7/10/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
177,7/12/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
178,7/13/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
179,8/10/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
180,8/11/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
181,8/12/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
182,8/13/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
183,8/14/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
184,8/15/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
185,8/16/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
186,9/21/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
187,9/22/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
188,9/24/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
189,9/27/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
190,9/27/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
191,10/1/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
192,10/5/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
193,10/6/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
194,10/7/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
195,10/8/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
196,10/9/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
197,10/10/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
198,10/27/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
199,10/28/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
200,10/29/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
201,10/30/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
202,11/1/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
203,11/4/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
204,11/7/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
205,11/21/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
206,12/3/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
207,12/3/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
208,12/5/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
209,12/8/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
210,12/10/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
211,12/12/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
212,12/16/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
214,12/28/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
216,12/29/08,Maui,West Maui,Olowalu,20.79149,-156.58545,original
217,1/9/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
218,1/20/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
219,1/22/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
220,1/30/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
221,2/8/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
222,2/9/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
223,2/10/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
224,2/12/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
225,3/3/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
226,3/5/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
227,3/12/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
228,3/13/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
229,3/21/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
230,3/23/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
231,3/26/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
232,4/2/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
233,4/7/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
234,4/9/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
235,4/25/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
236,4/29/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
239,5/13/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
240,5/16/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
241,5/20/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
243,5/30/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
244,6/14/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
245,7/7/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
246,7/9/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
248,8/3/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
249,8/5/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
250,8/6/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
251,8/18/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
252,8/21/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
253,8/24/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
254,9/2/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
255,9/14/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
256,9/16/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
257,9/24/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
258,10/21/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
259,10/27/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
260,10/28/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
261,11/2/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
262,11/4/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
263,11/6/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
264,11/12/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
265,12/3/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
266,12/14/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
267,12/29/09,Maui,West Maui,Olowalu,20.79149,-156.58545,original
268,1/10/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
269,3/11/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
270,3/12/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
271,3/13/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
272,3/22/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
273,3/24/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
274,3/29/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
275,4/4/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
276,4/5/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
277,4/7/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
278,4/14/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
279,4/26/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
280,5/5/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
281,5/6/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
282,5/23/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
283,6/30/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
284,7/2/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
285,7/7/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
286,7/13/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
287,7/20/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
288,7/21/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
289,8/9/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
290,8/11/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
291,8/16/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
292,9/17/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
293,9/23/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
294,9/29/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
295,11/3/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
296,11/17/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
297,11/21/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
298,11/25/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
299,12/22/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
300,12/26/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
301,12/29/10,Maui,West Maui,Olowalu,20.79149,-156.58545,original
302,1/5/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
303,1/8/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
304,2/21/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
305,3/30/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
306,4/6/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
307,5/1/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
308,5/4/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
309,5/12/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
310,5/14/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
311,6/15/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
312,6/16/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
313,6/18/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
314,6/18/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
315,6/20/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
316,6/24/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
317,6/27/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
318,7/6/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
319,7/12/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
320,7/15/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
321,7/18/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
322,8/5/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
323,8/8/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
324,8/10/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
325,8/13/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
326,8/14/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
327,8/16/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
328,10/10/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
329,10/11/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
330,10/12/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
331,10/14/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
332,12/5/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
333,12/31/11,Maui,West Maui,Olowalu,20.79149,-156.58545,original
334,2/1/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
335,2/3/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
336,2/22/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
337,2/25/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
338,2/26/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
339,4/2/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
340,4/4/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
341,5/19/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
342,5/20/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
343,7/10/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
344,7/15/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
345,7/16/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
346,7/18/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
347,7/18/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
348,7/19/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
349,7/19/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
350,7/20/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
351,7/22/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
352,7/22/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
353,7/24/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
354,7/25/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
355,7/26/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
356,7/27/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
357,7/30/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
358,7/30/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
359,8/1/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
360,8/1/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
361,8/6/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
362,8/8/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
363,8/9/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
364,8/10/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
365,8/12/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
366,8/14/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
367,8/20/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
368,8/23/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
369,8/28/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
370,8/29/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
371,9/10/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
372,9/12/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
373,9/20/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
374,9/22/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
375,9/24/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
376,10/5/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
377,10/10/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
378,10/15/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
379,10/17/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
380,10/19/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
381,11/2/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
382,11/5/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
384,11/5/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
506,11/7/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
507,11/7/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
385,11/10/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
386,11/10/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
387,11/12/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
389,11/20/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
390,12/1/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
391,12/10/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
392,12/12/12,Maui,West Maui,Olowalu,20.79149,-156.58545,original
393,1/10/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
394,1/30/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
578,2/5/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
396,2/6/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
397,2/13/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
399,2/25/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
398,3/2/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
400,3/4/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
401,3/6/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
402,3/15/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
403,3/26/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
404,4/1/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
405,4/14/13,Maui,West Maui,Olowalu,20.79149,-156.58545,original
